Tracker ID,Unit,Chinese name,Plant,Wiki page,Sponsor,Parent,Capacity (MW),Status,Region,Country,Subnational unit (province/state),Latitude,Longitude,Year
G101609,Cliffside Plant Unit 6,,Cliffside Plant,http://bit.ly/1O8Klnc,Duke Energy Carolinas LLC,Duke Energy,909,Operating,Canada/US,United States,North Carolina,35.2163667,-81.7624056,2012
G101941,Dan River Steam Station Unit 1,,Dan River Steam Station,http://bit.ly/1ISPcal,Duke Energy Carolinas LLC,Duke Energy,70,Retired,Canada/US,United States,North Carolina,36.486025,-79.7211083,1949
G101942,Dan River Steam Station Unit 2,,Dan River Steam Station,http://bit.ly/1ISPcal,Duke Energy Carolinas LLC,Duke Energy,70,Retired,Canada/US,United States,North Carolina,36.486025,-79.7211083,1950
G101943,Dan River Steam Station Unit 3,,Dan River Steam Station,http://bit.ly/1ISPcal,Duke Energy Carolinas LLC,Duke Energy,150,Retired,Canada/US,United States,North Carolina,36.486025,-79.7211083,1955
G102584,Edgecombe Genco Unit 1,,Edgecombe Genco,http://bit.ly/1IT19g6,Calypso Energy Holdings,EIF Management,57,Operating,Canada/US,United States,North Carolina,36.0375333,-77.7540556,1990
G102585,Edgecombe Genco Unit 2,,Edgecombe Genco,http://bit.ly/1IT19g6,Calypso Energy Holdings,EIF Management,57,Operating,Canada/US,United States,North Carolina,36.0375333,-77.7540556,1990
G102613,Elizabethtown (NC) 1,,Elizabethtown Power Plant,http://bit.ly/1POu905,Nc Power Holdings Llc,NC Power Holdings,34,Retired,Canada/US,United States,North Carolina,34.647174,-78.641388,1985
G102875,G.G. Allen Steam Plant Unit 1,,G.G. Allen Steam Plant,http://bit.ly/1Jy44jQ,Duke Energy Carolinas LLC,Duke Energy,165,Operating,Canada/US,United States,North Carolina,35.190278,-81.008333,1957
G102876,G.G. Allen Steam Plant Unit 2,,G.G. Allen Steam Plant,http://bit.ly/1Jy44jQ,Duke Energy Carolinas LLC,Duke Energy,165,Operating,Canada/US,United States,North Carolina,35.190278,-81.008333,1957
G102877,G.G. Allen Steam Plant Unit 3,,G.G. Allen Steam Plant,http://bit.ly/1Jy44jQ,Duke Energy Carolinas LLC,Duke Energy,275,Operating,Canada/US,United States,North Carolina,35.190278,-81.008333,1959
G102878,G.G. Allen Steam Plant Unit 4,,G.G. Allen Steam Plant,http://bit.ly/1Jy44jQ,Duke Energy Carolinas LLC,Duke Energy,275,Operating,Canada/US,United States,North Carolina,35.190278,-81.008333,1960
G102879,G.G. Allen Steam Plant Unit 5,,G.G. Allen Steam Plant,http://bit.ly/1Jy44jQ,Duke Energy Carolinas LLC,Duke Energy,275,Operating,Canada/US,United States,North Carolina,35.190278,-81.008333,1961
G106222,Lee Steam Plant Unit 1,,Lee Steam Plant,http://bit.ly/1gf3yLa,Duke Energy Progress,Duke Energy,90,Retired,Canada/US,United States,North Carolina,35.3797722,-78.08725,1951
G106223,Lee Steam Plant Unit 2,,Lee Steam Plant,http://bit.ly/1gf3yLa,Duke Energy Progress,Duke Energy,90,Retired,Canada/US,United States,North Carolina,35.3797722,-78.08725,1952
G106224,Lee Steam Plant Unit 3,,Lee Steam Plant,http://bit.ly/1gf3yLa,Duke Energy Progress,Duke Energy,252,Retired,Canada/US,United States,North Carolina,35.3797722,-78.08725,1962
G106472,Lumberton 1,,Lumberton Power Plant,http://bit.ly/1PmIrU0,Nc Power Holdings Llc,NC Power Holdings,34,Retired,Canada/US,United States,North Carolina,34.590221,-78.996542,1985
G106696,Marshall Steam Station Unit 1,,Marshall Steam Station,http://bit.ly/1JDwJ7h,Duke Energy Carolinas LLC,Duke Energy,350,Operating,Canada/US,United States,North Carolina,35.5978722,-80.9612444,1965
G106697,Marshall Steam Station Unit 2,,Marshall Steam Station,http://bit.ly/1JDwJ7h,Duke Energy Carolinas LLC,Duke Energy,350,Operating,Canada/US,United States,North Carolina,35.5978722,-80.9612444,1966
G106698,Marshall Steam Station Unit 3,,Marshall Steam Station,http://bit.ly/1JDwJ7h,Duke Energy Carolinas LLC,Duke Energy,648,Operating,Canada/US,United States,North Carolina,35.5978722,-80.9612444,1969
G106699,Marshall Steam Station Unit 4,,Marshall Steam Station,http://bit.ly/1JDwJ7h,Duke Energy Carolinas LLC,Duke Energy,648,Operating,Canada/US,United States,North Carolina,35.5978722,-80.9612444,1970
G106764,Mayo Generating Plant Unit 1,,Mayo Generating Plant,http://bit.ly/1JDx4H2,Duke Energy Progress,Duke Energy,735,Operating,Canada/US,United States,North Carolina,36.5278,-78.8918694,1983
G108590,Riverbend Steam Station Unit 4,,Riverbend Steam Station,http://bit.ly/1CTdrmw,Duke Energy Carolinas LLC,Duke Energy,100,Retired,Canada/US,United States,North Carolina,35.3600806,-80.9735222,1952
G108591,Riverbend Steam Station Unit 5,,Riverbend Steam Station,http://bit.ly/1CTdrmw,Duke Energy Carolinas LLC,Duke Energy,100,Retired,Canada/US,United States,North Carolina,35.3600806,-80.9735222,1952
G108592,Riverbend Steam Station Unit 6,,Riverbend Steam Station,http://bit.ly/1CTdrmw,Duke Energy Carolinas LLC,Duke Energy,133,Retired,Canada/US,United States,North Carolina,35.3600806,-80.9735222,1954
G108593,Riverbend Steam Station Unit 7,,Riverbend Steam Station,http://bit.ly/1CTdrmw,Duke Energy Carolinas LLC,Duke Energy,133,Retired,Canada/US,United States,North Carolina,35.3600806,-80.9735222,1954
G108605,Roanoke Valley Energy Facility Unit 1,,Roanoke Valley Energy Facility,http://bit.ly/1CTdQW5,Westmoreland Partners Inc,Westmoreland Coal Company,182,Retired,Canada/US,United States,North Carolina,36.4369,-77.6161778,1994
G108606,Roanoke Valley Energy Facility Unit 2,,Roanoke Valley Energy Facility,http://bit.ly/1CTdQW5,Westmoreland Partners Inc,Westmoreland Coal Company,57,Retired,Canada/US,United States,North Carolina,36.4369,-77.6161778,1995
G108650,Roxboro Steam Plant Unit 1,,Roxboro Steam Plant,http://bit.ly/1CTe2Vq,Duke Energy Progress,Duke Energy,410,Operating,Canada/US,United States,North Carolina,36.4840861,-79.072225,1966
G108651,Roxboro Steam Plant Unit 2,,Roxboro Steam Plant,http://bit.ly/1CTe2Vq,Duke Energy Progress,Duke Energy,657,Operating,Canada/US,United States,North Carolina,36.4840861,-79.072225,1968
G108652,Roxboro Steam Plant Unit 3,,Roxboro Steam Plant,http://bit.ly/1CTe2Vq,Duke Energy Progress,Duke Energy,745,Operating,Canada/US,United States,North Carolina,36.4840861,-79.072225,1973
G108653,Roxboro Steam Plant Unit 4,,Roxboro Steam Plant,http://bit.ly/1CTe2Vq,Duke Energy Progress,Duke Energy,745,Operating,Canada/US,United States,North Carolina,36.4840861,-79.072225,1980
G109753,Sutton Steam Plant Unit 1,,Sutton Steam Plant,http://bit.ly/1JDwhpw,Duke Energy Progress,Duke Energy,112,Retired,Canada/US,United States,North Carolina,34.2828278,-77.9864167,1954
G109754,Sutton Steam Plant Unit 2,,Sutton Steam Plant,http://bit.ly/1JDwhpw,Duke Energy Progress,Duke Energy,112,Retired,Canada/US,United States,North Carolina,34.2828278,-77.9864167,1955
G109755,Sutton Steam Plant Unit 3,,Sutton Steam Plant,http://bit.ly/1JDwhpw,Duke Energy Progress,Duke Energy,446,Retired,Canada/US,United States,North Carolina,34.2828278,-77.9864167,1972
G110757,Weatherspoon Plant Unit 1,,Weatherspoon Plant,http://bit.ly/1JQtNRZ,Duke Energy Progress,Duke Energy,46,Retired,Canada/US,United States,North Carolina,34.589523,-78.975649,1949
G110758,Weatherspoon Plant Unit 2,,Weatherspoon Plant,http://bit.ly/1JQtNRZ,Duke Energy Progress,Duke Energy,46,Retired,Canada/US,United States,North Carolina,34.589523,-78.975649,1950
G110759,Weatherspoon Plant Unit 3,,Weatherspoon Plant,http://bit.ly/1JQtNRZ,Duke Energy Progress,Duke Energy,73,Retired,Canada/US,United States,North Carolina,34.589523,-78.975649,1952
G100276,Antelope Valley Station Unit 1,,Antelope Valley Station,http://bit.ly/1Jy7qDG,Basin Electric Power Cooperative,Basin Electric Power Coop,434,Operating,Canada/US,United States,North Dakota,47.3705583,-101.8357722,1984
G100277,Antelope Valley Station Unit 2,,Antelope Valley Station,http://bit.ly/1Jy7qDG,Basin Electric Power Cooperative,Basin Electric Power Coop,434,Operating,Canada/US,United States,North Dakota,47.3705583,-101.8357722,1986
G101625,Coal Creek Station Unit 1,,Coal Creek Station,http://bit.ly/1ISIj8V,Great River Energy,Great River Energy,605,Operating,Canada/US,United States,North Dakota,47.3785111,-101.1570333,1979
G101626,Coal Creek Station Unit 2,,Coal Creek Station,http://bit.ly/1ISIj8V,Great River Energy,Great River Energy,605,Operating,Canada/US,United States,North Dakota,47.3785111,-101.1570333,1980
G101721,Coyote Station Unit 1,,Coyote Station,http://bit.ly/1ISMnpu,Otter Tail Power Co,Otter Tail Corporation,450,Operating,Canada/US,United States,North Dakota,47.2212361,-101.8148833,1981
G103860,Heskett Station Unit 1,,Heskett Station,http://bit.ly/1gf3k6P,Montana-Dakota Utilities Co,MDU Resources Group,40,Operating,Canada/US,United States,North Dakota,46.866825,-100.8837806,1954
G103861,Heskett Station Unit 2,,Heskett Station,http://bit.ly/1gf3k6P,Montana-Dakota Utilities Co,MDU Resources Group,75,Operating,Canada/US,United States,North Dakota,46.866825,-100.8837806,1963
G106236,Leland Olds Station Unit 1,,Leland Olds Station,http://bit.ly/1JDvgxL,Basin Electric Power Cooperative,Basin Electric Power Coop,216,Operating,Canada/US,United States,North Dakota,47.28105,-101.3204694,1966
G106237,Leland Olds Station Unit 2,,Leland Olds Station,http://bit.ly/1JDvgxL,Basin Electric Power Cooperative,Basin Electric Power Coop,440,Operating,Canada/US,United States,North Dakota,47.28105,-101.3204694,1975
G106929,Milton R. Young Station Unit 1,,Milton R. Young Station,http://bit.ly/1IWP0H0,Minnkota Power Cooperative Inc,Minnkota Power Coop,272,Operating,Canada/US,United States,North Dakota,47.0661056,-101.2145639,1970
G106930,Milton R. Young Station Unit 2,,Milton R. Young Station,http://bit.ly/1IWP0H0,Minnkota Power Cooperative Inc,Minnkota Power Coop,495,Operating,Canada/US,United States,North Dakota,47.0661056,-101.2145639,1977
G108402,Quintana South Heart Project,,Quintana South Heart Project,http://bit.ly/179CIj9,Great Northern Power Development,Great Northern Power Development,175,Cancelled,Canada/US,United States,North Dakota,46.863889,-102.992222,2019
G109561,Spiritwood Industrial Park,,Spiritwood Industrial Park,http://bit.ly/1EsRU8I,Great River Energy,Great River Energy,106,Operating,Canada/US,United States,North Dakota,46.9255107,-98.502173,2014
G109598,Stanton Station Unit 1,,Stanton Station,http://bit.ly/1CThKy9,Great River Energy,Great River Energy,190,Retired,Canada/US,United States,North Dakota,47.2862111,-101.3320806,1967
G100377,Ashtabula 5,,Ashtabula power station,http://bit.ly/1LVLS1b,FirstEnergy Generation Corp,FirstEnergy,256,Retired,Canada/US,United States,Ohio,41.9092083,-80.7698167,1958
G100374,Ashtabula 6,,Ashtabula power station,http://bit.ly/1LVLS1b,FirstEnergy Generation Corp,FirstEnergy,46,Retired,Canada/US,United States,Ohio,41.9092083,-80.7698167,1953
G100375,Ashtabula 7,,Ashtabula power station,http://bit.ly/1LVLS1b,FirstEnergy Generation Corp,FirstEnergy,46,Retired,Canada/US,United States,Ohio,41.9092083,-80.7698167,1953
G100376,Ashtabula 8,,Ashtabula power station,http://bit.ly/1LVLS1b,FirstEnergy Generation Corp,FirstEnergy,46,Retired,Canada/US,United States,Ohio,41.9092083,-80.7698167,1972
G100378,Ashtabula 9,,Ashtabula power station,http://bit.ly/1LVLS1b,FirstEnergy Generation Corp,FirstEnergy,46,Retired,Canada/US,United States,Ohio,41.9092083,-80.7698167,1972
G100406,Avon Lake Power Plant Unit 7,,Avon Lake Power Plant,http://bit.ly/1LVLYpC,NRG Energy Inc,NRG Energy,86,Retired,Canada/US,United States,Ohio,41.504475,-82.0547722,1949
G100407,Avon Lake Power Plant Unit 9,,Avon Lake Power Plant,http://bit.ly/1LVLYpC,NRG Energy Inc,NRG Energy,680,Operating,Canada/US,United States,Ohio,41.504475,-82.0547722,1970
G100666,Bay Shore Plant Unit 1,,Bay Shore Plant,http://bit.ly/1LVN6cI,FirstEnergy Generation Corp,FirstEnergy,140,Operating,Canada/US,United States,Ohio,41.6925278,-83.4377528,1955
G100667,Bay Shore Plant Unit 2,,Bay Shore Plant,http://bit.ly/1LVN6cI,FirstEnergy Generation Corp,FirstEnergy,140,Retired,Canada/US,United States,Ohio,41.6925278,-83.4377528,1959
G100668,Bay Shore Plant Unit 3,,Bay Shore Plant,http://bit.ly/1LVN6cI,FirstEnergy Generation Corp,FirstEnergy,140,Retired,Canada/US,United States,Ohio,41.6925278,-83.4377528,1963
G100669,Bay Shore Plant Unit 4,,Bay Shore Plant,http://bit.ly/1LVN6cI,FirstEnergy Generation Corp,FirstEnergy,217,Retired,Canada/US,United States,Ohio,41.6925278,-83.4377528,1968
G100685,Beckjord Generating Station Unit 1,,Beckjord Generating Station,http://bit.ly/1JQtqa3,Duke Energy Wholesale Power,Duke Energy,115,Retired,Canada/US,United States,Ohio,38.9911583,-84.2982056,1952
G100686,Beckjord Generating Station Unit 2,,Beckjord Generating Station,http://bit.ly/1JQtqa3,Duke Energy Wholesale Power,Duke Energy,112,Retired,Canada/US,United States,Ohio,38.9911583,-84.2982056,1953
G100687,Beckjord Generating Station Unit 3,,Beckjord Generating Station,http://bit.ly/1JQtqa3,Duke Energy Wholesale Power,Duke Energy,125,Retired,Canada/US,United States,Ohio,38.9911583,-84.2982056,1954
G100688,Beckjord Generating Station Unit 4,,Beckjord Generating Station,http://bit.ly/1JQtqa3,Duke Energy Wholesale Power,Duke Energy,163,Retired,Canada/US,United States,Ohio,38.9911583,-84.2982056,1958
G100689,Beckjord Generating Station Unit 5,,Beckjord Generating Station,http://bit.ly/1JQtqa3,Duke Energy Wholesale Power,Duke Energy,244,Retired,Canada/US,United States,Ohio,38.9911583,-84.2982056,1962
G100690,Beckjord Generating Station Unit 6,,Beckjord Generating Station,http://bit.ly/1JQtqa3,Duke Energy Wholesale Power,Duke Energy,460,Retired,Canada/US,United States,Ohio,38.9911583,-84.2982056,1969
G101113,Burger Plant Unit 1,,Burger Plant,http://bit.ly/1CTd0Zq,FirstEnergy Generation Corp,FirstEnergy,62,Retired,Canada/US,United States,Ohio,39.9111111,-80.7613639,1944
G101114,Burger Plant Unit 2,,Burger Plant,http://bit.ly/1CTd0Zq,FirstEnergy Generation Corp,FirstEnergy,62,Retired,Canada/US,United States,Ohio,39.9090972,-80.7613639,1947
G101115,Burger Plant Unit 3,,Burger Plant,http://bit.ly/1CTd0Zq,FirstEnergy Generation Corp,FirstEnergy,103,Retired,Canada/US,United States,Ohio,39.9090972,-80.7613639,1950
G101116,Burger Plant Unit 4,,Burger Plant,http://bit.ly/1CTd0Zq,FirstEnergy Generation Corp,FirstEnergy,156,Retired,Canada/US,United States,Ohio,39.9090972,-80.7613639,1955
G101117,Burger Plant Unit 5,,Burger Plant,http://bit.ly/1CTd0Zq,FirstEnergy Generation Corp,FirstEnergy,156,Retired,Canada/US,United States,Ohio,39.9090972,-80.7613639,1955
G101217,Cardinal Plant Unit 1,,Cardinal Plant,http://bit.ly/1ISA9xm,Cardinal Operating Co,American Electric Power,615,Operating,Canada/US,United States,Ohio,40.2530028,-80.6468028,1967
G101218,Cardinal Plant Unit 2,,Cardinal Plant,http://bit.ly/1ISA9xm,Cardinal Operating Co,Buckeye Power,615,Operating,Canada/US,United States,Ohio,40.2530028,-80.6468028,1967
G101219,Cardinal Plant Unit 3,,Cardinal Plant,http://bit.ly/1ISA9xm,Cardinal Operating Co,Buckeye Power,650,Operating,Canada/US,United States,Ohio,40.2530028,-80.6468028,1977
G101466,Chillicothe Fine Paper 12,,Chillicothe Paper Power Plant,http://bit.ly/1LiepNr,Ph Glatfelter Co,Ph Glatfelter Co,31,Retired,Canada/US,United States,Ohio,39.321962,-82.974708,1967
G101691,Conesville Power Plant Unit 3,,Conesville Power Plant,http://bit.ly/1ISLPQu,AEP Generation Resources Inc,American Electric Power,161,Retired,Canada/US,United States,Ohio,40.1854556,-81.880075,1962
G101692,Conesville Power Plant Unit 4,,Conesville Power Plant,http://bit.ly/1ISLPQu,AEP Generation Resources Inc,American Electric Power,841,Operating,Canada/US,United States,Ohio,40.1854556,-81.880075,1973
G101693,Conesville Power Plant Unit 5,,Conesville Power Plant,http://bit.ly/1ISLPQu,AEP Generation Resources Inc,American Electric Power,443,Operating,Canada/US,United States,Ohio,40.1854556,-81.880075,1976
G101694,Conesville Power Plant Unit 6,,Conesville Power Plant,http://bit.ly/1ISLPQu,AEP Generation Resources Inc,American Electric Power,443,Operating,Canada/US,United States,Ohio,40.1854556,-81.880075,1978
G102566,Eastlake Power Plant Unit 1,,Eastlake Power Plant,http://bit.ly/1ISYBi6,FirstEnergy Generation Corp,FirstEnergy,123,Retired,Canada/US,United States,Ohio,41.6707306,-81.4437083,1953
G102567,Eastlake Power Plant Unit 2,,Eastlake Power Plant,http://bit.ly/1ISYBi6,FirstEnergy Generation Corp,FirstEnergy,123,Retired,Canada/US,United States,Ohio,41.6707306,-81.4437083,1953
G102568,Eastlake Power Plant Unit 3,,Eastlake Power Plant,http://bit.ly/1ISYBi6,FirstEnergy Generation Corp,FirstEnergy,123,Retired,Canada/US,United States,Ohio,41.6707306,-81.4437083,1954
G102569,Eastlake Power Plant Unit 4,,Eastlake Power Plant,http://bit.ly/1ISYBi6,FirstEnergy Generation Corp,FirstEnergy,208,Retired,Canada/US,United States,Ohio,41.6707306,-81.4437083,1956
G102570,Eastlake Power Plant Unit 5,,Eastlake Power Plant,http://bit.ly/1ISYBi6,FirstEnergy Generation Corp,FirstEnergy,680,Retired,Canada/US,United States,Ohio,41.6707306,-81.4437083,1972
G102960,Gavin Power Plant Unit 1,,Gavin Power Plant,http://bit.ly/1gdCWu4,AEP Generation Resources Inc,American Electric Power,1300,Operating,Canada/US,United States,Ohio,38.9353694,-82.1153778,1974
G102961,Gavin Power Plant Unit 2,,Gavin Power Plant,http://bit.ly/1gdCWu4,AEP Generation Resources Inc,American Electric Power,1300,Operating,Canada/US,United States,Ohio,38.9353694,-82.1153778,1975
G103588,Hamilton (Oh) 9,,Hamilton Municipal Electric Plant,http://bit.ly/20MNdD1,Hamilton Municipal Utils (Oh),Hamilton Municipal Utilities,50,Retired,Canada/US,United States,Ohio,39.409435,-84.55452,1975
G104784,Hutchings Station Unit 1,,Hutchings Station,http://bit.ly/1gf4Q8W,Dayton Power & Light Co,AES,69,Retired,Canada/US,United States,Ohio,39.6090944,-84.2923972,1948
G104785,Hutchings Station Unit 2,,Hutchings Station,http://bit.ly/1gf4Q8W,Dayton Power & Light Co,AES,69,Retired,Canada/US,United States,Ohio,39.6090944,-84.2923972,1949
G104786,Hutchings Station Unit 3,,Hutchings Station,http://bit.ly/1gf4Q8W,Dayton Power & Light Co,AES,69,Retired,Canada/US,United States,Ohio,39.6090944,-84.2923972,1950
G104787,Hutchings Station Unit 4,,Hutchings Station,http://bit.ly/1gf4Q8W,Dayton Power & Light Co,AES,69,Retired,Canada/US,United States,Ohio,39.6090944,-84.2923972,1951
G104788,Hutchings Station Unit 5,,Hutchings Station,http://bit.ly/1gf4Q8W,Dayton Power & Light Co,AES,69,Retired,Canada/US,United States,Ohio,39.6090944,-84.2923972,1952
G104789,Hutchings Station Unit 6,,Hutchings Station,http://bit.ly/1gf4Q8W,Dayton Power & Light Co,AES,69,Retired,Canada/US,United States,Ohio,39.6090944,-84.2923972,1953
G105742,Killen Generating Station Unit 2,,Killen Generating Station,http://bit.ly/1JDsOaz,Dayton Power & Light Co,AES,660,Retired,Canada/US,United States,Ohio,38.6904556,-83.4807417,1982
G106060,Kyger Creek Station Unit 1,,Kyger Creek Station,http://bit.ly/1JDtPiQ,Ohio Valley Electric Corp,American Electric Power,217,Operating,Canada/US,United States,Ohio,38.9162361,-82.1276889,1955
G106061,Kyger Creek Station Unit 2,,Kyger Creek Station,http://bit.ly/1JDtPiQ,Ohio Valley Electric Corp,American Electric Power,217,Operating,Canada/US,United States,Ohio,38.9162361,-82.1276889,1955
G106062,Kyger Creek Station Unit 3,,Kyger Creek Station,http://bit.ly/1JDtPiQ,Ohio Valley Electric Corp,American Electric Power,217,Operating,Canada/US,United States,Ohio,38.9162361,-82.1276889,1955
G106063,Kyger Creek Station Unit 4,,Kyger Creek Station,http://bit.ly/1JDtPiQ,Ohio Valley Electric Corp,American Electric Power,217,Operating,Canada/US,United States,Ohio,38.9162361,-82.1276889,1955
G106064,Kyger Creek Station Unit 5,,Kyger Creek Station,http://bit.ly/1JDtPiQ,Ohio Valley Electric Corp,American Electric Power,217,Operating,Canada/US,United States,Ohio,38.9162361,-82.1276889,1955
G106117,Lake Shore Plant Unit 18,,Lake Shore Plant,http://bit.ly/1JDukJN,FirstEnergy Generation Corp,FirstEnergy,256,Retired,Canada/US,United States,Ohio,41.5353944,-81.6412778,1962
G106902,Miami Fort Station Unit 6,,Miami Fort Station,http://bit.ly/1IzTJ5z,Duke Energy Wholesale Power,Duke Energy,163,Retired,Canada/US,United States,Ohio,39.1130944,-84.8029194,1960
G106903,Miami Fort Station Unit 7,,Miami Fort Station,http://bit.ly/1IzTJ5z,Duke Energy Wholesale Power,Duke Energy,557,Operating,Canada/US,United States,Ohio,39.1130944,-84.8029194,1975
G106904,Miami Fort Station Unit 8,,Miami Fort Station,http://bit.ly/1IzTJ5z,Duke Energy Wholesale Power,Duke Energy,557,Operating,Canada/US,United States,Ohio,39.1130944,-84.8029194,1978
G107123,Muskingum River Plant Unit 1,,Muskingum River Plant,http://bit.ly/1IWQykn,AEP Generation Resources Inc,American Electric Power,219,Retired,Canada/US,United States,Ohio,39.5896,-81.6830139,1953
G107124,Muskingum River Plant Unit 2,,Muskingum River Plant,http://bit.ly/1IWQykn,AEP Generation Resources Inc,American Electric Power,219,Retired,Canada/US,United States,Ohio,39.5896,-81.6830139,1954
G107125,Muskingum River Plant Unit 3,,Muskingum River Plant,http://bit.ly/1IWQykn,AEP Generation Resources Inc,American Electric Power,237,Retired,Canada/US,United States,Ohio,39.5896,-81.6830139,1957
G107126,Muskingum River Plant Unit 4,,Muskingum River Plant,http://bit.ly/1IWQykn,AEP Generation Resources Inc,American Electric Power,237,Retired,Canada/US,United States,Ohio,39.5896,-81.6830139,1958
G107127,Muskingum River Plant Unit 5,,Muskingum River Plant,http://bit.ly/1IWQykn,AEP Generation Resources Inc,American Electric Power,615,Retired,Canada/US,United States,Ohio,39.5896,-81.6830139,1968
G107446,Niles Plant Unit 1,,Niles Plant,http://bit.ly/1IWTXjd,NRG GenOn,NRG Energy,132,Retired,Canada/US,United States,Ohio,41.1666083,-80.7470417,1954
G107447,Niles Plant Unit 2,,Niles Plant,http://bit.ly/1IWTXjd,NRG GenOn,NRG Energy,132,Retired,Canada/US,United States,Ohio,41.1666083,-80.7470417,1954
G107977,Picway Power Plant Unit 5,,Picway Power Plant,http://bit.ly/1IWXnCz,AEP Generation Resources Inc,American Electric Power,106,Retired,Canada/US,United States,Ohio,39.7929611,-83.0096139,1955
G108564,Richard H. Gorsuch Generating Station Unit 1,,Richard H. Gorsuch Generating Station,http://bit.ly/1CTdejs,American Municipal Power Inc,American Municipal Power,50,Retired,Canada/US,United States,Ohio,39.3672,-81.5188,1988
G108565,Richard H. Gorsuch Generating Station Unit 2,,Richard H. Gorsuch Generating Station,http://bit.ly/1CTdejs,American Municipal Power Inc,American Municipal Power,50,Retired,Canada/US,United States,Ohio,39.3672,-81.5188,1988
G108566,Richard H. Gorsuch Generating Station Unit 3,,Richard H. Gorsuch Generating Station,http://bit.ly/1CTdejs,American Municipal Power Inc,American Municipal Power,50,Retired,Canada/US,United States,Ohio,39.3672,-81.5188,1988
G108567,Richard H. Gorsuch Generating Station Unit 4,,Richard H. Gorsuch Generating Station,http://bit.ly/1CTdejs,American Municipal Power Inc,American Municipal Power,50,Retired,Canada/US,United States,Ohio,39.3672,-81.5188,1988
G108765,Sammis Plant Unit 1,,Sammis Plant,http://bit.ly/1JQtLcK,FirstEnergy Generation Corp,FirstEnergy,190,Operating,Canada/US,United States,Ohio,40.5291667,-80.6320833,1959
G108766,Sammis Plant Unit 2,,Sammis Plant,http://bit.ly/1JQtLcK,FirstEnergy Generation Corp,FirstEnergy,190,Operating,Canada/US,United States,Ohio,40.5291667,-80.6320833,1960
G108767,Sammis Plant Unit 3,,Sammis Plant,http://bit.ly/1JQtLcK,FirstEnergy Generation Corp,FirstEnergy,190,Operating,Canada/US,United States,Ohio,40.5291667,-80.6320833,1961
G108768,Sammis Plant Unit 4,,Sammis Plant,http://bit.ly/1JQtLcK,FirstEnergy Generation Corp,FirstEnergy,190,Operating,Canada/US,United States,Ohio,40.5291667,-80.6320833,1962
G108769,Sammis Plant Unit 5,,Sammis Plant,http://bit.ly/1JQtLcK,FirstEnergy Generation Corp,FirstEnergy,334,Operating,Canada/US,United States,Ohio,40.5291667,-80.6320833,1967
G108770,Sammis Plant Unit 6,,Sammis Plant,http://bit.ly/1JQtLcK,FirstEnergy Generation Corp,FirstEnergy,680,Operating,Canada/US,United States,Ohio,40.5291667,-80.6320833,1969
G108771,Sammis Plant Unit 7,,Sammis Plant,http://bit.ly/1JQtLcK,FirstEnergy Generation Corp,FirstEnergy,680,Operating,Canada/US,United States,Ohio,40.5291667,-80.6320833,1971
G109634,Stuart Generating Station Unit 1,,Stuart Generating Station,http://bit.ly/1RWwrrb,Dayton Power & Light Co,AES,610,Retired,Canada/US,United States,Ohio,38.6361528,-83.6937694,1970
G109635,Stuart Generating Station Unit 2,,Stuart Generating Station,http://bit.ly/1RWwrrb,Dayton Power & Light Co,AES,610,Retired,Canada/US,United States,Ohio,38.6361528,-83.6937694,1971
G109636,Stuart Generating Station Unit 3,,Stuart Generating Station,http://bit.ly/1RWwrrb,Dayton Power & Light Co,AES,610,Retired,Canada/US,United States,Ohio,38.6361528,-83.6937694,1972
G109637,Stuart Generating Station Unit 4,,Stuart Generating Station,http://bit.ly/1RWwrrb,Dayton Power & Light Co,AES,610,Retired,Canada/US,United States,Ohio,38.6361528,-83.6937694,1974
G112417,Zimmer Generating Station Unit 1,,Zimmer Generating Station,http://bit.ly/1HISm3V,Duke Energy Wholesale Power,Duke Energy,1425,Operating,Canada/US,United States,Ohio,38.8689222,-84.2285278,1991
G100059,AES Shady Point Generation Plant Unit 1,,AES Shady Point Generation Plant,http://bit.ly/1Jy2rmg,AES,AES,175,Operating,Canada/US,United States,Oklahoma,35.191944,-94.6425,1990
G100060,AES Shady Point Generation Plant Unit 2,,AES Shady Point Generation Plant,http://bit.ly/1Jy2rmg,AES,AES,175,Operating,Canada/US,United States,Oklahoma,35.191944,-94.6425,1990
G103117,Grand River Energy Center 1,,Grand River Energy Center,http://bit.ly/1LYfOK9,Grand River Dam Authority,Grand River Dam Authority,540,Retired,Canada/US,United States,Oklahoma,36.1887028,-95.2890333,1981
G103118,Grand River Energy Center 2,,Grand River Energy Center,http://bit.ly/1LYfOK9,Grand River Dam Authority,Grand River Dam Authority,594,Operating,Canada/US,United States,Oklahoma,36.1887028,-95.2890333,1985
G104731,Hugo 1,,Hugo Plant,http://bit.ly/1gf4xv0,Western Farmers Electric Cooperative,Western Farmers Elec Coop,446,Operating,Canada/US,United States,Oklahoma,34.014675,-95.3209667,1982
G104732,Hugo 2,,Hugo Plant,http://bit.ly/1pJEVZk,"Western Farmers Electric Cooperative, Brazos Electric Power Cooperative",Western Farmers Elec Coop,750,Cancelled,Canada/US,United States,Oklahoma,34.014828,-95.3023708,2011
